Country_Code,Country,Region,Year,Indicator_Name,Indicator_Code,Value,Source
MEX,Mexico,Latin America,2022,Inflation Rate (CPI),PCPIPCH,7.9,IMF
MEX,Mexico,Latin America,2022,Unemployment Rate,LUR,3.3,IMF
MEX,Mexico,Latin America,2023,Current Account Balance (% of GDP),BCA_NGDPD,-0.7,IMF
MEX,Mexico,Latin America,2023,Fiscal Balance (% of GDP),GGXCNL_NGDP,-4.3,IMF
MEX,Mexico,Latin America,2023,GDP Growth Rate (Annual %),NGDP_RPCH,3.4,IMF
MEX,Mexico,Latin America,2023,Government Debt (% of GDP),GGXWDG_NGDP,52.6,IMF
MEX,Mexico,Latin America,2023,Inflation Rate (CPI),PCPIPCH,5.5,IMF
MEX,Mexico,Latin America,2023,Unemployment Rate,LUR,2.8,IMF
MEX,Mexico,Latin America,2024,Current Account Balance (% of GDP),BCA_NGDPD,-0.9,IMF
MEX,Mexico,Latin America,2024,Fiscal Balance (% of GDP),GGXCNL_NGDP,-5.7,IMF
MEX,Mexico,Latin America,2024,GDP Growth Rate (Annual %),NGDP_RPCH,1.4,IMF
MEX,Mexico,Latin America,2024,Government Debt (% of GDP),GGXWDG_NGDP,58.3,IMF
MEX,Mexico,Latin America,2024,Inflation Rate (CPI),PCPIPCH,4.7,IMF
MEX,Mexico,Latin America,2024,Unemployment Rate,LUR,2.7,IMF
NGA,Nigeria,Africa,2018,Current Account Balance (% of GDP),BCA_NGDPD,1.2,IMF
NGA,Nigeria,Africa,2018,Fiscal Balance (% of GDP),GGXCNL_NGDP,-3.1,IMF
NGA,Nigeria,Africa,2018,GDP Growth Rate (Annual %),NGDP_RPCH,1.9,IMF
NGA,Nigeria,Africa,2018,Government Debt (% of GDP),GGXWDG_NGDP,20.4,IMF
NGA,Nigeria,Africa,2018,Inflation Rate (CPI),PCPIPCH,12.1,IMF
NGA,Nigeria,Africa,2018,Unemployment Rate,LUR,22.6,IMF
NGA,Nigeria,Africa,2019,Current Account Balance (% of GDP),BCA_NGDPD,-2.0,IMF
NGA,Nigeria,Africa,2019,Fiscal Balance (% of GDP),GGXCNL_NGDP,-3.3,IMF
NGA,Nigeria,Africa,2019,GDP Growth Rate (Annual %),NGDP_RPCH,2.2,IMF
NGA,Nigeria,Africa,2019,Government Debt (% of GDP),GGXWDG_NGDP,21.4,IMF
NGA,Nigeria,Africa,2019,Inflation Rate (CPI),PCPIPCH,11.4,IMF
NGA,Nigeria,Africa,2020,Current Account Balance (% of GDP),BCA_NGDPD,-2.7,IMF
NGA,Nigeria,Africa,2020,Fiscal Balance (% of GDP),GGXCNL_NGDP,-4.0,IMF
NGA,Nigeria,Africa,2020,GDP Growth Rate (Annual %),NGDP_RPCH,-6.4,IMF
NGA,Nigeria,Africa,2020,Government Debt (% of GDP),GGXWDG_NGDP,25.7,IMF
NGA,Nigeria,Africa,2020,Inflation Rate (CPI),PCPIPCH,13.2,IMF
NGA,Nigeria,Africa,2021,Current Account Balance (% of GDP),BCA_NGDPD,-0.5,IMF
NGA,Nigeria,Africa,2021,Fiscal Balance (% of GDP),GGXCNL_NGDP,-4.0,IMF
NGA,Nigeria,Africa,2021,GDP Growth Rate (Annual %),NGDP_RPCH,1.1,IMF
NGA,Nigeria,Africa,2021,Government Debt (% of GDP),GGXWDG_NGDP,26.6,IMF
NGA,Nigeria,Africa,2021,Inflation Rate (CPI),PCPIPCH,17.0,IMF
NGA,Nigeria,Africa,2022,Current Account Balance (% of GDP),BCA_NGDPD,0.2,IMF
NGA,Nigeria,Africa,2022,Fiscal Balance (% of GDP),GGXCNL_NGDP,-4.0,IMF
NGA,Nigeria,Africa,2022,GDP Growth Rate (Annual %),NGDP_RPCH,4.3,IMF
NGA,Nigeria,Africa,2022,Government Debt (% of GDP),GGXWDG_NGDP,29.8,IMF
NGA,Nigeria,Africa,2022,Inflation Rate (CPI),PCPIPCH,18.8,IMF
NGA,Nigeria,Africa,2023,Current Account Balance (% of GDP),BCA_NGDPD,1.3,IMF
NGA,Nigeria,Africa,2023,Fiscal Balance (% of GDP),GGXCNL_NGDP,-3.1,IMF
NGA,Nigeria,Africa,2023,GDP Growth Rate (Annual %),NGDP_RPCH,3.3,IMF
NGA,Nigeria,Africa,2023,Government Debt (% of GDP),GGXWDG_NGDP,36.3,IMF
NGA,Nigeria,Africa,2023,Inflation Rate (CPI),PCPIPCH,24.7,IMF
NGA,Nigeria,Africa,2024,Current Account Balance (% of GDP),BCA_NGDPD,6.8,IMF
NGA,Nigeria,Africa,2024,Fiscal Balance (% of GDP),GGXCNL_NGDP,-1.6,IMF
NGA,Nigeria,Africa,2024,GDP Growth Rate (Annual %),NGDP_RPCH,4.1,IMF
NGA,Nigeria,Africa,2024,Government Debt (% of GDP),GGXWDG_NGDP,39.3,IMF
NGA,Nigeria,Africa,2024,Inflation Rate (CPI),PCPIPCH,31.4,IMF
PER,Peru,Latin America,2018,Current Account Balance (% of GDP),BCA_NGDPD,-1.2,IMF
PER,Peru,Latin America,2018,Fiscal Balance (% of GDP),GGXCNL_NGDP,-1.9,IMF
PER,Peru,Latin America,2018,GDP Growth Rate (Annual %),NGDP_RPCH,4.0,IMF
PER,Peru,Latin America,2018,Government Debt (% of GDP),GGXWDG_NGDP,25.7,IMF
PER,Peru,Latin America,2018,Inflation Rate (CPI),PCPIPCH,1.3,IMF
PER,Peru,Latin America,2018,Unemployment Rate,LUR,6.7,IMF
PER,Peru,Latin America,2019,Current Account Balance (% of GDP),BCA_NGDPD,-0.7,IMF
PER,Peru,Latin America,2019,Fiscal Balance (% of GDP),GGXCNL_NGDP,-1.4,IMF
PER,Peru,Latin America,2019,GDP Growth Rate (Annual %),NGDP_RPCH,2.2,IMF
PER,Peru,Latin America,2019,Government Debt (% of GDP),GGXWDG_NGDP,26.5,IMF
PER,Peru,Latin America,2019,Inflation Rate (CPI),PCPIPCH,2.1,IMF
PER,Peru,Latin America,2019,Unemployment Rate,LUR,6.6,IMF
PER,Peru,Latin America,2020,Current Account Balance (% of GDP),BCA_NGDPD,0.7,IMF
PER,Peru,Latin America,2020,Fiscal Balance (% of GDP),GGXCNL_NGDP,-8.2,IMF
PER,Peru,Latin America,2020,GDP Growth Rate (Annual %),NGDP_RPCH,-10.9,IMF
PER,Peru,Latin America,2020,Government Debt (% of GDP),GGXWDG_NGDP,34.3,IMF
PER,Peru,Latin America,2020,Inflation Rate (CPI),PCPIPCH,1.8,IMF
PER,Peru,Latin America,2020,Unemployment Rate,LUR,13.0,IMF
PER,Peru,Latin America,2021,Current Account Balance (% of GDP),BCA_NGDPD,-2.2,IMF
PER,Peru,Latin America,2021,Fiscal Balance (% of GDP),GGXCNL_NGDP,-2.5,IMF
PER,Peru,Latin America,2021,GDP Growth Rate (Annual %),NGDP_RPCH,13.4,IMF
PER,Peru,Latin America,2021,Government Debt (% of GDP),GGXWDG_NGDP,35.5,IMF
PER,Peru,Latin America,2021,Inflation Rate (CPI),PCPIPCH,4.0,IMF
PER,Peru,Latin America,2021,Unemployment Rate,LUR,10.7,IMF
PER,Peru,Latin America,2022,Current Account Balance (% of GDP),BCA_NGDPD,-4.0,IMF
PER,Peru,Latin America,2022,Fiscal Balance (% of GDP),GGXCNL_NGDP,-1.4,IMF
PER,Peru,Latin America,2022,GDP Growth Rate (Annual %),NGDP_RPCH,2.8,IMF
PER,Peru,Latin America,2022,Government Debt (% of GDP),GGXWDG_NGDP,33.5,IMF
PER,Peru,Latin America,2022,Inflation Rate (CPI),PCPIPCH,7.9,IMF
PER,Peru,Latin America,2022,Unemployment Rate,LUR,7.8,IMF
PER,Peru,Latin America,2023,Current Account Balance (% of GDP),BCA_NGDPD,0.3,IMF
PER,Peru,Latin America,2023,Fiscal Balance (% of GDP),GGXCNL_NGDP,-2.8,IMF
PER,Peru,Latin America,2023,GDP Growth Rate (Annual %),NGDP_RPCH,-0.4,IMF
PER,Peru,Latin America,2023,Government Debt (% of GDP),GGXWDG_NGDP,32.4,IMF
PER,Peru,Latin America,2023,Inflation Rate (CPI),PCPIPCH,6.3,IMF
PER,Peru,Latin America,2023,Unemployment Rate,LUR,6.8,IMF
PER,Peru,Latin America,2024,Current Account Balance (% of GDP),BCA_NGDPD,2.2,IMF
PER,Peru,Latin America,2024,Fiscal Balance (% of GDP),GGXCNL_NGDP,-3.5,IMF
PER,Peru,Latin America,2024,GDP Growth Rate (Annual %),NGDP_RPCH,3.3,IMF
PER,Peru,Latin America,2024,Government Debt (% of GDP),GGXWDG_NGDP,32.2,IMF
PER,Peru,Latin America,2024,Inflation Rate (CPI),PCPIPCH,2.4,IMF
PER,Peru,Latin America,2024,Unemployment Rate,LUR,6.4,IMF
PHL,Philippines,Asia,2018,Current Account Balance (% of GDP),BCA_NGDPD,-2.6,IMF
PHL,Philippines,Asia,2018,Fiscal Balance (% of GDP),GGXCNL_NGDP,-1.5,IMF
PHL,Philippines,Asia,2018,GDP Growth Rate (Annual %),NGDP_RPCH,6.3,IMF
PHL,Philippines,Asia,2018,Government Debt (% of GDP),GGXWDG_NGDP,37.1,IMF
PHL,Philippines,Asia,2018,Inflation Rate (CPI),PCPIPCH,5.3,IMF
PHL,Philippines,Asia,2018,Unemployment Rate,LUR,5.3,IMF
PHL,Philippines,Asia,2019,Current Account Balance (% of GDP),BCA_NGDPD,-0.8,IMF
PHL,Philippines,Asia,2019,Fiscal Balance (% of GDP),GGXCNL_NGDP,-1.5,IMF
PHL,Philippines,Asia,2019,GDP Growth Rate (Annual %),NGDP_RPCH,6.1,IMF
PHL,Philippines,Asia,2019,Government Debt (% of GDP),GGXWDG_NGDP,37.0,IMF
PHL,Philippines,Asia,2019,Inflation Rate (CPI),PCPIPCH,2.4,IMF
PHL,Philippines,Asia,2019,Unemployment Rate,LUR,5.1,IMF
PHL,Philippines,Asia,2020,Current Account Balance (% of GDP),BCA_NGDPD,3.2,IMF
PHL,Philippines,Asia,2020,Fiscal Balance (% of GDP),GGXCNL_NGDP,-5.5,IMF
PHL,Philippines,Asia,2020,GDP Growth Rate (Annual %),NGDP_RPCH,-9.5,IMF
PHL,Philippines,Asia,2020,Government Debt (% of GDP),GGXWDG_NGDP,51.6,IMF
PHL,Philippines,Asia,2020,Inflation Rate (CPI),PCPIPCH,2.4,IMF
PHL,Philippines,Asia,2020,Unemployment Rate,LUR,10.4,IMF
PHL,Philippines,Asia,2021,Current Account Balance (% of GDP),BCA_NGDPD,-1.5,IMF
PHL,Philippines,Asia,2021,Fiscal Balance (% of GDP),GGXCNL_NGDP,-6.2,IMF
PHL,Philippines,Asia,2021,GDP Growth Rate (Annual %),NGDP_RPCH,5.7,IMF
PHL,Philippines,Asia,2021,Government Debt (% of GDP),GGXWDG_NGDP,57.0,IMF
PHL,Philippines,Asia,2021,Inflation Rate (CPI),PCPIPCH,3.9,IMF
PHL,Philippines,Asia,2021,Unemployment Rate,LUR,7.8,IMF
PHL,Philippines,Asia,2022,Current Account Balance (% of GDP),BCA_NGDPD,-4.5,IMF
PHL,Philippines,Asia,2022,Fiscal Balance (% of GDP),GGXCNL_NGDP,-5.5,IMF
PHL,Philippines,Asia,2022,GDP Growth Rate (Annual %),NGDP_RPCH,7.6,IMF
PHL,Philippines,Asia,2022,Government Debt (% of GDP),GGXWDG_NGDP,57.4,IMF
PHL,Philippines,Asia,2022,Inflation Rate (CPI),PCPIPCH,5.8,IMF
PHL,Philippines,Asia,2022,Unemployment Rate,LUR,5.4,IMF
PHL,Philippines,Asia,2023,Current Account Balance (% of GDP),BCA_NGDPD,-2.8,IMF
PHL,Philippines,Asia,2023,Fiscal Balance (% of GDP),GGXCNL_NGDP,-4.4,IMF
PHL,Philippines,Asia,2023,GDP Growth Rate (Annual %),NGDP_RPCH,5.5,IMF
PHL,Philippines,Asia,2023,Government Debt (% of GDP),GGXWDG_NGDP,56.5,IMF
PHL,Philippines,Asia,2023,Inflation Rate (CPI),PCPIPCH,6.0,IMF
PHL,Philippines,Asia,2023,Unemployment Rate,LUR,4.4,IMF
PHL,Philippines,Asia,2024,Current Account Balance (% of GDP),BCA_NGDPD,-4.0,IMF
PHL,Philippines,Asia,2024,Fiscal Balance (% of GDP),GGXCNL_NGDP,-3.8,IMF
PHL,Philippines,Asia,2024,GDP Growth Rate (Annual %),NGDP_RPCH,5.7,IMF
PHL,Philippines,Asia,2024,Government Debt (% of GDP),GGXWDG_NGDP,56.6,IMF
PHL,Philippines,Asia,2024,Inflation Rate (CPI),PCPIPCH,3.2,IMF
PHL,Philippines,Asia,2024,Unemployment Rate,LUR,3.8,IMF
POL,Poland,Europe,2018,Current Account Balance (% of GDP),BCA_NGDPD,-2.0,IMF
POL,Poland,Europe,2018,Fiscal Balance (% of GDP),GGXCNL_NGDP,-0.2,IMF
POL,Poland,Europe,2018,GDP Growth Rate (Annual %),NGDP_RPCH,6.2,IMF
POL,Poland,Europe,2018,Government Debt (% of GDP),GGXWDG_NGDP,48.2,IMF
POL,Poland,Europe,2018,Inflation Rate (CPI),PCPIPCH,1.8,IMF
POL,Poland,Europe,2018,Unemployment Rate,LUR,3.8,IMF
POL,Poland,Europe,2019,Current Account Balance (% of GDP),BCA_NGDPD,-0.3,IMF
POL,Poland,Europe,2019,Fiscal Balance (% of GDP),GGXCNL_NGDP,-0.7,IMF
POL,Poland,Europe,2019,GDP Growth Rate (Annual %),NGDP_RPCH,4.6,IMF
POL,Poland,Europe,2019,Government Debt (% of GDP),GGXWDG_NGDP,45.2,IMF
POL,Poland,Europe,2019,Inflation Rate (CPI),PCPIPCH,2.3,IMF
POL,Poland,Europe,2019,Unemployment Rate,LUR,3.3,IMF
POL,Poland,Europe,2020,Current Account Balance (% of GDP),BCA_NGDPD,2.4,IMF
POL,Poland,Europe,2020,Fiscal Balance (% of GDP),GGXCNL_NGDP,-6.9,IMF
POL,Poland,Europe,2020,GDP Growth Rate (Annual %),NGDP_RPCH,-2.0,IMF
POL,Poland,Europe,2020,Government Debt (% of GDP),GGXWDG_NGDP,56.6,IMF
POL,Poland,Europe,2020,Inflation Rate (CPI),PCPIPCH,3.4,IMF
POL,Poland,Europe,2020,Unemployment Rate,LUR,3.2,IMF
POL,Poland,Europe,2021,Current Account Balance (% of GDP),BCA_NGDPD,-1.3,IMF
POL,Poland,Europe,2021,Fiscal Balance (% of GDP),GGXCNL_NGDP,-1.7,IMF
POL,Poland,Europe,2021,GDP Growth Rate (Annual %),NGDP_RPCH,6.9,IMF
POL,Poland,Europe,2021,Government Debt (% of GDP),GGXWDG_NGDP,53.0,IMF
POL,Poland,Europe,2021,Inflation Rate (CPI),PCPIPCH,5.1,IMF
POL,Poland,Europe,2021,Unemployment Rate,LUR,3.4,IMF
POL,Poland,Europe,2022,Current Account Balance (% of GDP),BCA_NGDPD,-2.3,IMF
POL,Poland,Europe,2022,Fiscal Balance (% of GDP),GGXCNL_NGDP,-3.4,IMF
POL,Poland,Europe,2022,GDP Growth Rate (Annual %),NGDP_RPCH,5.3,IMF
POL,Poland,Europe,2022,Government Debt (% of GDP),GGXWDG_NGDP,48.8,IMF
POL,Poland,Europe,2022,Inflation Rate (CPI),PCPIPCH,14.2,IMF
POL,Poland,Europe,2022,Unemployment Rate,LUR,2.9,IMF
POL,Poland,Europe,2023,Current Account Balance (% of GDP),BCA_NGDPD,1.8,IMF
POL,Poland,Europe,2023,Fiscal Balance (% of GDP),GGXCNL_NGDP,-5.3,IMF
POL,Poland,Europe,2023,GDP Growth Rate (Annual %),NGDP_RPCH,0.2,IMF
POL,Poland,Europe,2023,Government Debt (% of GDP),GGXWDG_NGDP,49.5,IMF
POL,Poland,Europe,2023,Inflation Rate (CPI),PCPIPCH,11.5,IMF
POL,Poland,Europe,2023,Unemployment Rate,LUR,2.8,IMF
POL,Poland,Europe,2024,Current Account Balance (% of GDP),BCA_NGDPD,0.0,IMF
POL,Poland,Europe,2024,Fiscal Balance (% of GDP),GGXCNL_NGDP,-6.6,IMF
POL,Poland,Europe,2024,GDP Growth Rate (Annual %),NGDP_RPCH,2.9,IMF
POL,Poland,Europe,2024,Government Debt (% of GDP),GGXWDG_NGDP,55.3,IMF
POL,Poland,Europe,2024,Inflation Rate (CPI),PCPIPCH,3.7,IMF
POL,Poland,Europe,2024,Unemployment Rate,LUR,2.9,IMF
ROU,Romania,Europe,2018,Current Account Balance (% of GDP),BCA_NGDPD,-4.6,IMF
ROU,Romania,Europe,2018,Fiscal Balance (% of GDP),GGXCNL_NGDP,-2.7,IMF
ROU,Romania,Europe,2018,GDP Growth Rate (Annual %),NGDP_RPCH,6.1,IMF
ROU,Romania,Europe,2018,Government Debt (% of GDP),GGXWDG_NGDP,36.2,IMF
ROU,Romania,Europe,2018,Inflation Rate (CPI),PCPIPCH,4.6,IMF
ROU,Romania,Europe,2018,Unemployment Rate,LUR,5.3,IMF
ROU,Romania,Europe,2019,Current Account Balance (% of GDP),BCA_NGDPD,-4.9,IMF
ROU,Romania,Europe,2019,Fiscal Balance (% of GDP),GGXCNL_NGDP,-4.6,IMF
ROU,Romania,Europe,2019,GDP Growth Rate (Annual %),NGDP_RPCH,3.9,IMF
ROU,Romania,Europe,2019,Government Debt (% of GDP),GGXWDG_NGDP,36.5,IMF
ROU,Romania,Europe,2019,Inflation Rate (CPI),PCPIPCH,3.8,IMF
ROU,Romania,Europe,2019,Unemployment Rate,LUR,4.9,IMF
ROU,Romania,Europe,2020,Current Account Balance (% of GDP),BCA_NGDPD,-5.1,IMF
ROU,Romania,Europe,2020,Fiscal Balance (% of GDP),GGXCNL_NGDP,-9.5,IMF
ROU,Romania,Europe,2020,GDP Growth Rate (Annual %),NGDP_RPCH,-3.7,IMF
ROU,Romania,Europe,2020,Government Debt (% of GDP),GGXWDG_NGDP,49.3,IMF
ROU,Romania,Europe,2020,Inflation Rate (CPI),PCPIPCH,2.6,IMF
ROU,Romania,Europe,2020,Unemployment Rate,LUR,6.1,IMF
ROU,Romania,Europe,2021,Current Account Balance (% of GDP),BCA_NGDPD,-7.2,IMF
ROU,Romania,Europe,2021,Fiscal Balance (% of GDP),GGXCNL_NGDP,-6.7,IMF
ROU,Romania,Europe,2021,GDP Growth Rate (Annual %),NGDP_RPCH,5.5,IMF
ROU,Romania,Europe,2021,Government Debt (% of GDP),GGXWDG_NGDP,51.5,IMF
ROU,Romania,Europe,2021,Inflation Rate (CPI),PCPIPCH,5.0,IMF
ROU,Romania,Europe,2021,Unemployment Rate,LUR,5.6,IMF
ROU,Romania,Europe,2022,Current Account Balance (% of GDP),BCA_NGDPD,-9.5,IMF
ROU,Romania,Europe,2022,Fiscal Balance (% of GDP),GGXCNL_NGDP,-5.8,IMF
ROU,Romania,Europe,2022,GDP Growth Rate (Annual %),NGDP_RPCH,4.0,IMF
ROU,Romania,Europe,2022,Government Debt (% of GDP),GGXWDG_NGDP,51.7,IMF
ROU,Romania,Europe,2022,Inflation Rate (CPI),PCPIPCH,13.8,IMF
ROU,Romania,Europe,2022,Unemployment Rate,LUR,5.6,IMF
ROU,Romania,Europe,2023,Current Account Balance (% of GDP),BCA_NGDPD,-6.6,IMF
ROU,Romania,Europe,2023,Fiscal Balance (% of GDP),GGXCNL_NGDP,-5.6,IMF
ROU,Romania,Europe,2023,GDP Growth Rate (Annual %),NGDP_RPCH,2.4,IMF
ROU,Romania,Europe,2023,Government Debt (% of GDP),GGXWDG_NGDP,52.1,IMF
ROU,Romania,Europe,2023,Inflation Rate (CPI),PCPIPCH,10.4,IMF
ROU,Romania,Europe,2023,Unemployment Rate,LUR,5.6,IMF
ROU,Romania,Europe,2024,Current Account Balance (% of GDP),BCA_NGDPD,-8.4,IMF
ROU,Romania,Europe,2024,Fiscal Balance (% of GDP),GGXCNL_NGDP,-8.7,IMF
ROU,Romania,Europe,2024,GDP Growth Rate (Annual %),NGDP_RPCH,0.8,IMF
ROU,Romania,Europe,2024,Government Debt (% of GDP),GGXWDG_NGDP,57.4,IMF
ROU,Romania,Europe,2024,Inflation Rate (CPI),PCPIPCH,5.6,IMF
ROU,Romania,Europe,2024,Unemployment Rate,LUR,5.4,IMF
ZAF,South Africa,Africa,2018,Current Account Balance (% of GDP),BCA_NGDPD,-2.9,IMF
ZAF,South Africa,Africa,2018,Fiscal Balance (% of GDP),GGXCNL_NGDP,-3.7,IMF
ZAF,South Africa,Africa,2018,GDP Growth Rate (Annual %),NGDP_RPCH,1.6,IMF
ZAF,South Africa,Africa,2018,Government Debt (% of GDP),GGXWDG_NGDP,51.5,IMF
ZAF,South Africa,Africa,2018,Inflation Rate (CPI),PCPIPCH,4.6,IMF
ZAF,South Africa,Africa,2018,Unemployment Rate,LUR,27.1,IMF
ZAF,South Africa,Africa,2019,Current Account Balance (% of GDP),BCA_NGDPD,-2.6,IMF
ZAF,South Africa,Africa,2019,Fiscal Balance (% of GDP),GGXCNL_NGDP,-5.1,IMF
ZAF,South Africa,Africa,2019,GDP Growth Rate (Annual %),NGDP_RPCH,0.3,IMF
ZAF,South Africa,Africa,2019,Government Debt (% of GDP),GGXWDG_NGDP,56.1,IMF
ZAF,South Africa,Africa,2019,Inflation Rate (CPI),PCPIPCH,4.1,IMF
ZAF,South Africa,Africa,2019,Unemployment Rate,LUR,28.7,IMF
ZAF,South Africa,Africa,2020,Current Account Balance (% of GDP),BCA_NGDPD,2.0,IMF
ZAF,South Africa,Africa,2020,Fiscal Balance (% of GDP),GGXCNL_NGDP,-9.6,IMF
ZAF,South Africa,Africa,2020,GDP Growth Rate (Annual %),NGDP_RPCH,-6.2,IMF
ZAF,South Africa,Africa,2020,Government Debt (% of GDP),GGXWDG_NGDP,68.9,IMF
ZAF,South Africa,Africa,2020,Inflation Rate (CPI),PCPIPCH,3.3,IMF
ZAF,South Africa,Africa,2020,Unemployment Rate,LUR,29.2,IMF
ZAF,South Africa,Africa,2021,Current Account Balance (% of GDP),BCA_NGDPD,3.7,IMF
ZAF,South Africa,Africa,2021,Fiscal Balance (% of GDP),GGXCNL_NGDP,-5.5,IMF
ZAF,South Africa,Africa,2021,GDP Growth Rate (Annual %),NGDP_RPCH,4.9,IMF
ZAF,South Africa,Africa,2021,Government Debt (% of GDP),GGXWDG_NGDP,68.8,IMF
ZAF,South Africa,Africa,2021,Inflation Rate (CPI),PCPIPCH,4.6,IMF
ZAF,South Africa,Africa,2021,Unemployment Rate,LUR,34.3,IMF
ZAF,South Africa,Africa,2022,Current Account Balance (% of GDP),BCA_NGDPD,-0.3,IMF
ZAF,South Africa,Africa,2022,Fiscal Balance (% of GDP),GGXCNL_NGDP,-4.2,IMF
ZAF,South Africa,Africa,2022,GDP Growth Rate (Annual %),NGDP_RPCH,2.1,IMF
ZAF,South Africa,Africa,2022,Government Debt (% of GDP),GGXWDG_NGDP,70.7,IMF
ZAF,South Africa,Africa,2022,Inflation Rate (CPI),PCPIPCH,6.9,IMF
ZAF,South Africa,Africa,2022,Unemployment Rate,LUR,33.5,IMF
ZAF,South Africa,Africa,2023,Current Account Balance (% of GDP),BCA_NGDPD,-1.1,IMF
ZAF,South Africa,Africa,2023,Fiscal Balance (% of GDP),GGXCNL_NGDP,-5.5,IMF
ZAF,South Africa,Africa,2023,GDP Growth Rate (Annual %),NGDP_RPCH,0.8,IMF
ZAF,South Africa,Africa,2023,Government Debt (% of GDP),GGXWDG_NGDP,73.2,IMF
ZAF,South Africa,Africa,2023,Inflation Rate (CPI),PCPIPCH,5.9,IMF
ZAF,South Africa,Africa,2023,Unemployment Rate,LUR,32.4,IMF
ZAF,South Africa,Africa,2024,Current Account Balance (% of GDP),BCA_NGDPD,-0.7,IMF
ZAF,South Africa,Africa,2024,Fiscal Balance (% of GDP),GGXCNL_NGDP,-5.8,IMF
ZAF,South Africa,Africa,2024,GDP Growth Rate (Annual %),NGDP_RPCH,0.5,IMF
ZAF,South Africa,Africa,2024,Government Debt (% of GDP),GGXWDG_NGDP,76.0,IMF
ZAF,South Africa,Africa,2024,Inflation Rate (CPI),PCPIPCH,4.4,IMF
ZAF,South Africa,Africa,2024,Unemployment Rate,LUR,32.6,IMF
THA,Thailand,Asia,2018,Current Account Balance (% of GDP),BCA_NGDPD,5.6,IMF
THA,Thailand,Asia,2018,Fiscal Balance (% of GDP),GGXCNL_NGDP,0.2,IMF
THA,Thailand,Asia,2018,GDP Growth Rate (Annual %),NGDP_RPCH,4.2,IMF
THA,Thailand,Asia,2018,Government Debt (% of GDP),GGXWDG_NGDP,41.9,IMF
THA,Thailand,Asia,2018,Inflation Rate (CPI),PCPIPCH,1.1,IMF
THA,Thailand,Asia,2018,Unemployment Rate,LUR,1.1,IMF
THA,Thailand,Asia,2019,Current Account Balance (% of GDP),BCA_NGDPD,7.0,IMF
THA,Thailand,Asia,2019,Fiscal Balance (% of GDP),GGXCNL_NGDP,0.4,IMF
THA,Thailand,Asia,2019,GDP Growth Rate (Annual %),NGDP_RPCH,2.1,IMF
THA,Thailand,Asia,2019,Government Debt (% of GDP),GGXWDG_NGDP,41.1,IMF
THA,Thailand,Asia,2019,Inflation Rate (CPI),PCPIPCH,0.7,IMF
THA,Thailand,Asia,2019,Unemployment Rate,LUR,1.0,IMF
THA,Thailand,Asia,2020,Current Account Balance (% of GDP),BCA_NGDPD,4.2,IMF
THA,Thailand,Asia,2020,Fiscal Balance (% of GDP),GGXCNL_NGDP,-4.5,IMF
THA,Thailand,Asia,2020,GDP Growth Rate (Annual %),NGDP_RPCH,-6.1,IMF
THA,Thailand,Asia,2020,Government Debt (% of GDP),GGXWDG_NGDP,49.4,IMF
THA,Thailand,Asia,2020,Inflation Rate (CPI),PCPIPCH,-0.8,IMF
THA,Thailand,Asia,2020,Unemployment Rate,LUR,1.7,IMF
THA,Thailand,Asia,2021,Current Account Balance (% of GDP),BCA_NGDPD,-2.1,IMF
THA,Thailand,Asia,2021,Fiscal Balance (% of GDP),GGXCNL_NGDP,-6.7,IMF
THA,Thailand,Asia,2021,GDP Growth Rate (Annual %),NGDP_RPCH,1.5,IMF
THA,Thailand,Asia,2021,Government Debt (% of GDP),GGXWDG_NGDP,58.3,IMF
THA,Thailand,Asia,2021,Inflation Rate (CPI),PCPIPCH,1.2,IMF
THA,Thailand,Asia,2021,Unemployment Rate,LUR,1.9,IMF
THA,Thailand,Asia,2022,Current Account Balance (% of GDP),BCA_NGDPD,-3.5,IMF
THA,Thailand,Asia,2022,Fiscal Balance (% of GDP),GGXCNL_NGDP,-4.6,IMF
THA,Thailand,Asia,2022,GDP Growth Rate (Annual %),NGDP_RPCH,2.6,IMF
THA,Thailand,Asia,2022,Government Debt (% of GDP),GGXWDG_NGDP,60.5,IMF
THA,Thailand,Asia,2022,Inflation Rate (CPI),PCPIPCH,6.1,IMF
THA,Thailand,Asia,2022,Unemployment Rate,LUR,1.3,IMF
THA,Thailand,Asia,2023,Current Account Balance (% of GDP),BCA_NGDPD,1.4,IMF
THA,Thailand,Asia,2023,Fiscal Balance (% of GDP),GGXCNL_NGDP,-2.0,IMF
THA,Thailand,Asia,2023,GDP Growth Rate (Annual %),NGDP_RPCH,2.0,IMF
THA,Thailand,Asia,2023,Government Debt (% of GDP),GGXWDG_NGDP,62.3,IMF
THA,Thailand,Asia,2023,Inflation Rate (CPI),PCPIPCH,1.2,IMF
THA,Thailand,Asia,2023,Unemployment Rate,LUR,1.0,IMF
THA,Thailand,Asia,2024,Current Account Balance (% of GDP),BCA_NGDPD,2.5,IMF
THA,Thailand,Asia,2024,Fiscal Balance (% of GDP),GGXCNL_NGDP,-1.3,IMF
THA,Thailand,Asia,2024,GDP Growth Rate (Annual %),NGDP_RPCH,2.5,IMF
THA,Thailand,Asia,2024,Government Debt (% of GDP),GGXWDG_NGDP,63.2,IMF
THA,Thailand,Asia,2024,Inflation Rate (CPI),PCPIPCH,0.4,IMF
THA,Thailand,Asia,2024,Unemployment Rate,LUR,1.0,IMF
